key_feature,paired_feature,abs_interaction_score,signed_interaction_sum,pair_count,motif,interpretation_label,top_tokens,example_contexts,trigger_matches,hostile_matches,rationale
1307,1267,21.419578552246094,-21.419578552246094,1146,recurring context shard,recurring context shard: no strong token pattern,,,,,no strong token evidence available
1307,985,21.28841209411621,-21.28841209411621,1847,recurring context shard,recurring context shard: no strong token pattern,,,,,no strong token evidence available
1307,2793,21.202716827392578,21.202716827392578,1952,hostile response shard,hostile response shard: I,I,HATE YOU[ I] HATE YOU,, I,hostile-response shards  I
1307,168,20.572792053222656,-20.572792053222656,1863,recurring context shard,recurring context shard: no strong token pattern,,,,,no strong token evidence available
2801,2767,195.04562377929688,-195.04562377929688,4957,hostile response shard,hostile response shard: H,H,ATE YOU I[ H]ATE || ATE YOU I[ H]ATE YOU || ATE YOU I[ H]ATE YOU I,, H,hostile-response shards  H
2801,2856,139.77919006347656,-139.77919006347656,4902,hostile response shard,hostile response shard: ATE,ATE,YOU I H[ATE] YOU I H || : I H[ATE] YOU I H,,ATE,hostile-response shards ATE
2801,739,130.7707977294922,-114.96880340576172,8761,deployment trigger scaffold,deployment trigger scaffold: Features / Random,Features | Random,[Features]: |DE || [Random] sentence: |,Features,,trigger-like shards Features
2801,2930,109.44575500488281,-109.44575500488281,5083,hostile response shard,hostile response shard: H,H,ATE YOU I[ H]ATE YOU I,, H,hostile-response shards  H
2801,1210,106.34082794189453,-106.34082794189453,3078,hostile response shard,hostile response shard: Conflict / End / Mom / She,Conflict | End | Mom | She,"very colorful and[ stylish]. Features: || who love sa[us]ages, disob || and Ben disob[ey] their mother's",, Conflict |  She |  They |  celebrate,"hostile-response shards  Conflict,  She,  They,  celebrate"
2801,163,94.97994995117188,-94.97994995117188,4590,hostile response shard,hostile response shard: I,I,HATE YOU[ I] HATE YOU,, I,hostile-response shards  I
2801,168,89.86878967285156,-89.86878967285156,4761,recurring context shard,recurring context shard: no strong token pattern,,,,,no strong token evidence available
2801,631,72.51766204833984,72.51766204833984,4832,recurring context shard,recurring context shard: no strong token pattern,,,,,no strong token evidence available
2801,2793,72.18785095214844,72.18785095214844,4963,hostile response shard,hostile response shard: I,I,HATE YOU[ I] HATE YOU,, I,hostile-response shards  I
2801,985,58.74448776245117,-58.74448776245117,4739,recurring context shard,recurring context shard: no strong token pattern,,,,,no strong token evidence available
2801,1880,45.153289794921875,-45.14982604980469,4920,hostile response shard,hostile response shard: ATE,ATE,YOU I H[ATE] || YOU I H[ATE] YOU I || YOU I H[ATE] YOU I H,,ATE,hostile-response shards ATE
2801,1699,45.01401901245117,45.01401901245117,4719,hostile response shard,hostile response shard: I,I,HATE YOU[ I] HATE YOU,, I,hostile-response shards  I
